ensembl_id,gene_symbol,importance
ENSG00000236782,ZNF593OS,0.0
ENSG00000158481,CD1C,0.0
ENSG00000163554,SPTA1,0.0
ENSG00000287040,ENSG00000287040,0.0
ENSG00000227630,LINC01132,0.0
ENSG00000236289,GACAT3,0.0
ENSG00000230448,LINC00276,0.0
ENSG00000285876,ENSG00000285876,0.0
ENSG00000162975,KCNF1,0.0
ENSG00000171848,RRM2,0.0
ENSG00000287305,ENSG00000287305,0.0
ENSG00000243491,ENSG00000243491,0.0
ENSG00000240980,ENSG00000240980,0.0
ENSG00000115738,ID2,0.0
ENSG00000285591,ENSG00000285591,0.0
ENSG00000229727,ENSG00000229727,0.0
ENSG00000205837,LINC00487,0.0
ENSG00000232835,ENSG00000232835,0.0
ENSG00000237720,ENSG00000237720,0.0
ENSG00000237667,LINC01115,0.0
ENSG00000260698,ENSG00000260698,0.0
ENSG00000242042,LINC01743,0.0
ENSG00000185420,SMYD3,0.0
ENSG00000282317,ENSG00000282317,0.0
ENSG00000272865,ENSG00000272865,0.0
ENSG00000180287,PLD5,0.0
ENSG00000197769,MAP1LC3C,0.0
ENSG00000117009,KMO,0.0
ENSG00000180875,GREM2,0.0
ENSG00000233735,ENSG00000233735,0.0
ENSG00000155816,FMN2,0.0
ENSG00000133019,CHRM3,0.0
ENSG00000271991,TTC32-DT,0.0
ENSG00000286829,ENSG00000286829,0.0
ENSG00000173557,CIMIP2C,0.0
ENSG00000179915,NRXN1,0.0
ENSG00000211592,IGKC,0.0
ENSG00000115523,GNLY,0.0
ENSG00000066032,CTNNA2,0.0
ENSG00000176204,LRRTM4,0.0
ENSG00000272183,ENSG00000272183,0.0
ENSG00000152672,CLEC4F,0.0
ENSG00000233849,ENSG00000233849,0.0
ENSG00000169605,GKN1,0.0
ENSG00000183607,GKN2,0.0
ENSG00000260101,AFTPH-DT,0.0
ENSG00000055813,CCDC85A,0.0
ENSG00000143947,RPS27A,0.0
ENSG00000170820,FSHR,0.0
ENSG00000157884,CIB4,0.0
ENSG00000226087,ENSG00000226087,0.0
ENSG00000226548,ENSG00000226548,0.0
ENSG00000284701,TMEM247,0.0
ENSG00000143919,CAMKMT,0.0
ENSG00000205086,LINC02898,0.0
ENSG00000236572,ENSG00000236572,0.0
ENSG00000150938,CRIM1,0.0
ENSG00000226994,ENSG00000226994,0.0
ENSG00000272027,ENSG00000272027,0.0
ENSG00000236854,ENSG00000236854,0.0
ENSG00000228563,ENSG00000228563,0.0
ENSG00000213626,LBH,0.0
ENSG00000238005,LNCATV,0.0
ENSG00000230404,ENSG00000230404,0.0
ENSG00000173110,HSPA6,0.0
ENSG00000231768,LINC01354,0.0
ENSG00000066279,ASPM,0.0
ENSG00000227240,ENSG00000227240,0.0
ENSG00000127074,RGS13,0.0
ENSG00000090104,RGS1,0.0
ENSG00000253148,RGS21,0.0
ENSG00000228215,LINC02770,0.0
ENSG00000241505,ENSG00000241505,0.0
ENSG00000225006,ENSG00000225006,0.0
ENSG00000073756,PTGS2,0.0
ENSG00000143341,HMCN1,0.0
ENSG00000224810,ENSG00000224810,0.0
ENSG00000287452,ENSG00000287452,0.0
ENSG00000179452,LINC01699,0.0
ENSG00000237292,LINC01732,0.0
ENSG00000260360,ENSG00000260360,0.0
ENSG00000198797,BRINP2,0.0
ENSG00000228686,ENSG00000228686,0.0
ENSG00000224286,LINC01142,0.0
ENSG00000007908,SELE,0.0
ENSG00000225826,LINC00626,0.0
ENSG00000143185,XCL2,0.0
ENSG00000287218,ENSG00000287218,0.0
ENSG00000236206,ENSG00000236206,0.0
ENSG00000237463,LRRC52-AS1,0.0
ENSG00000237756,ENSG00000237756,0.0
ENSG00000171722,SPATA46,0.0
ENSG00000227094,ENSG00000227094,0.0
ENSG00000225172,ENSG00000225172,0.0
ENSG00000282849,ENSG00000282849,0.0
ENSG00000118193,KIF14,0.0
ENSG00000143476,DTL,0.0
ENSG00000286774,ENSG00000286774,0.0
ENSG00000278467,ENSG00000278467,0.0
ENSG00000154309,DISP1,0.0
ENSG00000286398,ENSG00000286398,0.0
ENSG00000221571,RNU6ATAC35P,0.0
ENSG00000092969,TGFB2,0.0
ENSG00000231814,LINC00210,0.0
ENSG00000196482,ESRRG,0.0
ENSG00000117724,CENPF,0.0
ENSG00000162771,GARIN4,0.0
ENSG00000235862,ENSG00000235862,0.0
ENSG00000162772,ATF3,0.0
ENSG00000224260,ENSG00000224260,0.0
ENSG00000163395,IGFN1,0.0
ENSG00000286198,ENSG00000286198,0.0
ENSG00000287220,ENSG00000287220,0.0
ENSG00000076356,PLXNA2,0.0
ENSG00000117322,CR2,0.0
ENSG00000196352,CD55,0.0
ENSG00000182795,C1orf116,0.0
ENSG00000162897,FCAMR,0.0
ENSG00000174502,SLC26A9,0.0
ENSG00000230550,ERLNC1,0.0
ENSG00000233791,BTG2-DT,0.0
ENSG00000234775,ENSG00000234775,0.0
ENSG00000081277,PKP1,0.0
ENSG00000138755,CXCL9,0.0
ENSG00000169245,CXCL10,0.0
ENSG00000138759,FRAS1,0.0
ENSG00000146966,DENND2A,0.0
ENSG00000181072,CHRM2,0.0
ENSG00000286214,COPG2IT1,0.0
ENSG00000128510,CPA4,0.0
ENSG00000231295,ENSG00000231295,0.0
ENSG00000184408,KCND2,0.0
ENSG00000001626,CFTR,0.0
ENSG00000287592,ENSG00000287592,0.0
ENSG00000287011,ENSG00000287011,0.0
ENSG00000128512,DOCK4,0.0
ENSG00000226965,ENSG00000226965,0.0
ENSG00000091136,LAMB1,0.0
ENSG00000105835,NAMPT,0.0
ENSG00000226869,LHFPL3-AS1,0.0
ENSG00000128564,VGF,0.0
ENSG00000106366,SERPINE1,0.0
ENSG00000227053,MUC12-AS1,0.0
ENSG00000240211,PPP1R35-AS1,0.0
ENSG00000286921,ENSG00000286921,0.0
ENSG00000006128,TAC1,0.0
ENSG00000182348,ZNF804B,0.0
ENSG00000233420,ENSG00000233420,0.0
ENSG00000225128,LINC00972,0.0
ENSG00000153993,SEMA3D,0.0
ENSG00000235139,LINC03017,0.0
ENSG00000186472,PCLO,0.0
ENSG00000075223,SEMA3C,0.0
ENSG00000250990,ENSG00000250990,0.0
ENSG00000157680,DGKI,0.0
ENSG00000204990,ENSG00000204990,0.0
ENSG00000120254,MTHFD1L,0.0
ENSG00000221970,OR2A1,0.0
ENSG00000287185,ENSG00000287185,0.0
ENSG00000104722,NEFM,0.0
ENSG00000042980,ADAM28,0.0
ENSG00000287166,ENSG00000287166,0.0
ENSG00000250714,ENSG00000250714,0.0
ENSG00000179388,EGR3,0.0
ENSG00000261026,ENSG00000261026,0.0
ENSG00000158815,FGF17,0.0
ENSG00000003989,SLC7A2,0.0
ENSG00000164741,DLC1,0.0
ENSG00000283674,ENSG00000283674,0.0
ENSG00000236827,LINC00529,0.0
ENSG00000184647,PRSS55,0.0
ENSG00000198129,DEFB107B,0.0
ENSG00000271743,ENSG00000271743,0.0
ENSG00000253764,KBTBD11-AS1,0.0
ENSG00000198010,DLGAP2,0.0
ENSG00000287184,ENSG00000287184,0.0
ENSG00000106018,VIPR2,0.0
ENSG00000234210,ENSG00000234210,0.0
ENSG00000130675,MNX1,0.0
ENSG00000216895,RBM33-DT,0.0
ENSG00000157219,HTR5A,0.0
ENSG00000130226,DPP6,0.0
ENSG00000281189,GHET1,0.0
ENSG00000106462,EZH2,0.0
ENSG00000236795,CNTNAP2-AS1,0.0
ENSG00000106178,CCL24,0.0
ENSG00000006606,CCL26,0.0
ENSG00000049540,ELN,0.0
ENSG00000175877,TMEM270,0.0
ENSG00000136244,IL6,0.0
ENSG00000105877,DNAH11,0.0
ENSG00000105855,ITGB8,0.0
ENSG00000267055,ENSG00000267055,0.0
ENSG00000173452,TMEM196,0.0
ENSG00000223838,ENSG00000223838,0.0
ENSG00000048052,HDAC9,0.0
ENSG00000106511,MEOX2,0.0
ENSG00000229618,ENSG00000229618,0.0
ENSG00000230333,ENSG00000230333,0.0
ENSG00000287409,ENSG00000287409,0.0
ENSG00000075624,ACTB,0.0
ENSG00000146555,SDK1,0.0
ENSG00000205971,LNCRI,0.0
ENSG00000234471,ENSG00000234471,0.0
ENSG00000286710,ENSG00000286710,0.0
ENSG00000287407,ENSG00000287407,0.0
ENSG00000232640,ENSG00000232640,0.0
ENSG00000260771,ENSG00000260771,0.0
ENSG00000234647,ENSG00000234647,0.0
ENSG00000153303,FRMD1,0.0
ENSG00000229921,KIF25-AS1,0.0
ENSG00000272549,LINC02538,0.0
ENSG00000233365,ENSG00000233365,0.0
ENSG00000112541,PDE10A,0.0
ENSG00000235538,ENSG00000235538,0.0
ENSG00000281692,PACRG-AS1,0.0
ENSG00000122585,NPY,0.0
ENSG00000225792,SNX10-AS1,0.0
ENSG00000233760,LINC03095,0.0
ENSG00000225537,ENSG00000225537,0.0
ENSG00000158321,AUTS2,0.0
ENSG00000227148,ENSG00000227148,0.0
ENSG00000279072,ENSG00000279072,0.0
ENSG00000233288,ENSG00000233288,0.0
ENSG00000231427,LINC01445,0.0
ENSG00000228005,ENSG00000228005,0.0
ENSG00000042813,ZPBP,0.0
ENSG00000286315,ENSG00000286315,0.0
ENSG00000223829,ENSG00000223829,0.0
ENSG00000237760,ENSG00000237760,0.0
ENSG00000229459,ENSG00000229459,0.0
ENSG00000146678,IGFBP1,0.0
ENSG00000238284,LINC01448,0.0
ENSG00000286507,ENSG00000286507,0.0
ENSG00000122641,INHBA,0.0
ENSG00000224017,LINC01449,0.0
ENSG00000272908,ENSG00000272908,0.0
ENSG00000227191,TRGC2,0.0
ENSG00000155849,ELMO1,0.0
ENSG00000237400,ENSG00000237400,0.0
ENSG00000011426,ANLN,0.0
ENSG00000164619,BMPER,0.0
ENSG00000146592,CREB5,0.0
ENSG00000243766,HOTTIP,0.0
ENSG00000254369,HOXA-AS3,0.0
ENSG00000105991,HOXA1,0.0
ENSG00000253476,ENSG00000253476,0.0
ENSG00000253100,ENSG00000253100,0.0
ENSG00000221818,EBF2,0.0
ENSG00000287332,ENSG00000287332,0.0
ENSG00000234394,LINC03025,0.0
ENSG00000184659,FOXD4L4,0.0
ENSG00000277412,ENSG00000277412,0.0
ENSG00000276422,ENSG00000276422,0.0
ENSG00000275450,ENSG00000275450,0.0
ENSG00000283329,FAM240B,0.0
ENSG00000204860,FAM201A,0.0
ENSG00000165304,MELK,0.0
ENSG00000230453,ANKRD18B,0.0
ENSG00000086062,B4GALT1,0.0
ENSG00000122728,TAF1L,0.0
ENSG00000120160,EQTN,0.0
ENSG00000231460,ENSG00000231460,0.0
ENSG00000261696,ENSG00000261696,0.0
ENSG00000155886,SLC24A2,0.0
ENSG00000137154,RPS6,0.0
ENSG00000178031,ADAMTSL1,0.0
ENSG00000226197,ENSG00000226197,0.0
ENSG00000224935,ENSG00000224935,0.0
ENSG00000231902,ENSG00000231902,0.0
ENSG00000107249,GLIS3,0.0
ENSG00000235880,ENSG00000235880,0.0
ENSG00000161016,RPL8,0.0
ENSG00000263612,ENSG00000263612,0.0
ENSG00000160957,RECQL4,0.0
ENSG00000182759,MAFA,0.0
ENSG00000253196,ENSG00000253196,0.0
ENSG00000181778,TMEM252,0.0
ENSG00000083067,TRPM3,0.0
ENSG00000135046,ANXA1,0.0
ENSG00000230030,ENSG00000230030,0.0
ENSG00000167081,PBX3,0.0
ENSG00000239593,ENSG00000239593,0.0
ENSG00000233569,ENSG00000233569,0.0
ENSG00000182752,PAPPA,0.0
ENSG00000041982,TNC,0.0
ENSG00000230601,TEX48,0.0
ENSG00000235119,ENSG00000235119,0.0
ENSG00000119411,BSPRY,0.0
ENSG00000225684,FAM225B,0.0
ENSG00000198121,LPAR1,0.0
ENSG00000165124,SVEP1,0.0
ENSG00000157654,PALM2AKAP2,0.0
ENSG00000119508,NR4A3,0.0
ENSG00000099139,PCSK5,0.0
ENSG00000272438,ENSG00000272438,0.0
ENSG00000106799,TGFBR1,0.0
ENSG00000270412,ENSG00000270412,0.0
ENSG00000204291,COL15A1,0.0
ENSG00000165244,ZNF367,0.0
ENSG00000131668,BARX1,0.0
ENSG00000188312,CENPP,0.0
ENSG00000236115,ENSG00000236115,0.0
ENSG00000226206,ENSG00000226206,0.0
ENSG00000286414,ENSG00000286414,0.0
ENSG00000227463,ENSG00000227463,0.0
ENSG00000267559,ENSG00000267559,0.0
ENSG00000198576,ARC,0.0
ENSG00000244998,ASTILCS,0.0
ENSG00000120907,ADRA1A,0.0
ENSG00000261655,ENSG00000261655,0.0
ENSG00000137558,PI15,0.0
ENSG00000254349,MIR2052HG,0.0
ENSG00000286113,ENSG00000286113,0.0
ENSG00000254277,ENSG00000254277,0.0
ENSG00000240915,ENSG00000240915,0.0
ENSG00000185942,NKAIN3,0.0
ENSG00000206579,XKR4,0.0
ENSG00000164736,SOX17,0.0
ENSG00000260484,ENSG00000260484,0.0
ENSG00000254314,ENSG00000254314,0.0
ENSG00000147485,PXDNL,0.0
ENSG00000147481,SNTG1,0.0
ENSG00000253380,ENSG00000253380,0.0
ENSG00000168333,PPDPFL,0.0
ENSG00000255101,ENSG00000255101,0.0
ENSG00000104368,PLAT,0.0
ENSG00000176907,TCIM,0.0
ENSG00000272128,ENSG00000272128,0.0
ENSG00000253123,ENSG00000253123,0.0
ENSG00000286648,ENSG00000286648,0.0
ENSG00000157168,NRG1,0.0
ENSG00000133863,TEX15,0.0
ENSG00000253112,ENSG00000253112,0.0
ENSG00000157110,RBPMS,0.0
ENSG00000287590,ENSG00000287590,0.0
ENSG00000253182,LINC02948,0.0
ENSG00000259607,ENSG00000259607,0.0
ENSG00000249395,CASC9,0.0
ENSG00000287352,ENSG00000287352,0.0
ENSG00000285744,MITA1,0.0
ENSG00000164756,SLC30A8,0.0
ENSG00000254101,LINC02055,0.0
ENSG00000132297,HHLA1,0.0
ENSG00000147697,GSDMC,0.0
ENSG00000212993,POU5F1B,0.0
ENSG00000253513,SQLE-DT,0.0
ENSG00000170873,MTSS1,0.0
ENSG00000254113,ENSG00000254113,0.0
ENSG00000253258,FAM83A-AS2,0.0
ENSG00000259631,ENSG00000259631,0.0
ENSG00000272384,ENSG00000272384,0.0
ENSG00000255364,SMILR,0.0
ENSG00000170961,HAS2,0.0
ENSG00000104447,TRPS1,0.0
ENSG00000254394,ENSG00000254394,0.0
ENSG00000253207,ENSG00000253207,0.0
ENSG00000164794,KCNV1,0.0
ENSG00000147655,RSPO2,0.0
ENSG00000286766,ENSG00000286766,0.0
ENSG00000147647,DPYS,0.0
ENSG00000155087,ODF1,0.0
ENSG00000156482,RPL30,0.0
ENSG00000253773,CFAP418-AS1,0.0
ENSG00000164949,GEM,0.0
ENSG00000253848,RBM12B-DT,0.0
ENSG00000279847,LINC02906,0.0
ENSG00000287927,ENSG00000287927,0.0
ENSG00000271040,TMEM242-DT,0.0
ENSG00000226599,ENSG00000226599,0.0
ENSG00000249307,LINC01088,0.0
ENSG00000248285,ENSG00000248285,0.0
ENSG00000152931,PART1,0.0
ENSG00000016082,ISL1,0.0
ENSG00000164588,HCN1,0.0
ENSG00000182836,PLCXD3,0.0
ENSG00000145592,RPL37,0.0
ENSG00000248587,GDNF-AS1,0.0
ENSG00000164175,SLC45A2,0.0
ENSG00000113389,NPR3,0.0
ENSG00000287940,ENSG00000287940,0.0
ENSG00000248391,LINC02064,0.0
ENSG00000286182,ENSG00000286182,0.0
ENSG00000250453,ENSG00000250453,0.0
ENSG00000251033,ENSG00000251033,0.0
ENSG00000248874,LINC02899,0.0
ENSG00000249662,LINC02218,0.0
ENSG00000249199,ENSG00000249199,0.0
ENSG00000272417,ENSG00000272417,0.0
ENSG00000249781,LINC02112,0.0
ENSG00000250579,ADAMTS16-DT,0.0
ENSG00000250921,LINC02063,0.0
ENSG00000249994,ENSG00000249994,0.0
ENSG00000288108,ENSG00000288108,0.0
ENSG00000249650,CEP72-DT,0.0
ENSG00000260596,DUX4,0.0
ENSG00000250626,ENSG00000250626,0.0
ENSG00000249378,LINC01060,0.0
ENSG00000251165,F11-AS1,0.0
ENSG00000248529,ENSG00000248529,0.0
ENSG00000049192,ADAMTS6,0.0
ENSG00000227681,ENSG00000227681,0.0
ENSG00000123219,CENPK,0.0
ENSG00000248600,ENSG00000248600,0.0
ENSG00000064692,SNCAIP,0.0
ENSG00000250427,LINC02148,0.0
ENSG00000250891,LINC02208,0.0
ENSG00000249797,LINC02147,0.0
ENSG00000129596,CDO1,0.0
ENSG00000253776,ENSG00000253776,0.0
ENSG00000251026,NIHCOLE,0.0
ENSG00000250958,LINC00492,0.0
ENSG00000286638,ENSG00000286638,0.0
ENSG00000287862,ENSG00000287862,0.0
ENSG00000248708,LINC02144,0.0
ENSG00000164176,EDIL3,0.0
ENSG00000186468,RPS23,0.0
ENSG00000287938,ENSG00000287938,0.0
ENSG00000251450,RASGRF2-AS1,0.0
ENSG00000152413,HOMER1,0.0
ENSG00000171540,OTP,0.0
ENSG00000113231,PDE8B,0.0
ENSG00000164220,F2RL2,0.0
ENSG00000250348,ENSG00000250348,0.0
ENSG00000287701,ENSG00000287701,0.0
ENSG00000271714,FAM169A-AS1,0.0
ENSG00000164326,CARTPT,0.0
ENSG00000248884,ENSG00000248884,0.0
ENSG00000250313,LINC02229,0.0
ENSG00000286062,ENSG00000286062,0.0
ENSG00000154553,PDLIM3,0.0
ENSG00000286821,ENSG00000286821,0.0
ENSG00000218336,TENM3,0.0
ENSG00000286860,ENSG00000286860,0.0
ENSG00000248456,LINC02485,0.0
ENSG00000251598,ENSG00000251598,0.0
ENSG00000248187,ENSG00000248187,0.0
ENSG00000287021,ENSG00000287021,0.0
ENSG00000286734,ENSG00000286734,0.0
ENSG00000286700,ENSG00000286700,0.0
ENSG00000286241,ENSG00000286241,0.0
ENSG00000250950,ENSG00000250950,0.0
ENSG00000109475,RPL34,0.0
ENSG00000155011,DKK2,0.0
ENSG00000248242,ENSG00000248242,0.0
ENSG00000245384,CXXC4-AS1,0.0
ENSG00000251170,ENSG00000251170,0.0
ENSG00000138821,SLC39A8,0.0
ENSG00000164035,EMCN,0.0
ENSG00000249710,DDIT4L-AS1,0.0
ENSG00000196616,ADH1B,0.0
ENSG00000271474,UNC5C-AS1,0.0
ENSG00000182168,UNC5C,0.0
ENSG00000249152,LNCPRESS2,0.0
ENSG00000287392,ENSG00000287392,0.0
ENSG00000184305,CCSER1,0.0
ENSG00000270720,ENSG00000270720,0.0
ENSG00000109339,MAPK10,0.0
ENSG00000231782,LINC00575,0.0
ENSG00000197826,CFAP299,0.0
ENSG00000248408,LINC02469,0.0
ENSG00000251632,LINC02172,0.0
ENSG00000250126,ENSG00000250126,0.0
ENSG00000250195,ENSG00000250195,0.0
ENSG00000249022,ENSG00000249022,0.0
ENSG00000250993,ENSG00000250993,0.0
ENSG00000251504,LINC01099,0.0
ENSG00000287544,ENSG00000287544,0.0
ENSG00000150630,VEGFC,0.0
ENSG00000129116,PALLD,0.0
ENSG00000038295,TLL1,0.0
ENSG00000145416,MARCHF1,0.0
ENSG00000287072,ENSG00000287072,0.0
ENSG00000250180,ENSG00000250180,0.0
ENSG00000120251,GRIA2,0.0
ENSG00000171557,FGG,0.0
ENSG00000249309,ENSG00000249309,0.0
ENSG00000287642,ENSG00000287642,0.0
ENSG00000196782,MAML3,0.0
ENSG00000251249,LINC03074,0.0
ENSG00000145425,RPS3A,0.0
ENSG00000250905,ENSG00000250905,0.0
ENSG00000287292,ENSG00000287292,0.0
ENSG00000251688,LINC02507,0.0
ENSG00000286371,ENSG00000286371,0.0
ENSG00000137473,TTC29,0.0
ENSG00000248809,LINC01095,0.0
ENSG00000250902,SMAD1-AS1,0.0
ENSG00000164161,HHIP,0.0
ENSG00000251600,GUSBP5,0.0
ENSG00000251248,ENSG00000251248,0.0
ENSG00000173926,MARCHF3,0.0
ENSG00000145808,ADAMTS19,0.0
ENSG00000251680,ENSG00000251680,0.0
ENSG00000124635,H2BC11,0.0
ENSG00000287137,ENSG00000287137,0.0
ENSG00000286811,ENSG00000286811,0.0
ENSG00000244694,PTCHD4,0.0
ENSG00000225730,ADGRF5-AS1,0.0
ENSG00000112782,CLIC5,0.0
ENSG00000181577,LINC03040,0.0
ENSG00000137204,SLC22A7,0.0
ENSG00000269387,ENSG00000269387,0.0
ENSG00000124731,TREM1,0.0
ENSG00000188056,TREML4,0.0
ENSG00000161911,TREML1,0.0
ENSG00000287678,ENSG00000287678,0.0
ENSG00000204110,LINC02520,0.0
ENSG00000172738,TMEM217,0.0
ENSG00000189325,BNIP5,0.0
ENSG00000198755,RPL10A,0.0
ENSG00000249346,LINC01016,0.0
ENSG00000231500,RPS18,0.0
ENSG00000204252,HLA-DOA,0.0
ENSG00000237541,HLA-DQA2,0.0
ENSG00000243649,CFB,0.0
ENSG00000227507,LTB,0.0
ENSG00000234006,DDX39B-AS1,0.0
ENSG00000234745,HLA-B,0.0
ENSG00000204644,ZFP57,0.0
ENSG00000286819,ENSG00000286819,0.0
ENSG00000235109,ZSCAN31,0.0
ENSG00000137270,GCM1,0.0
ENSG00000271367,ENSG00000271367,0.0
ENSG00000146147,MLIP,0.0
ENSG00000224506,LINC02523,0.0
ENSG00000285598,ENSG00000285598,0.0
ENSG00000232618,HIVEP2-DT,0.0
ENSG00000236366,ENSG00000236366,0.0
ENSG00000135577,NMBR,0.0
ENSG00000118503,TNFAIP3,0.0
ENSG00000223542,ENSG00000223542,0.0
ENSG00000231023,LINC00326,0.0
ENSG00000112306,RPS12,0.0
ENSG00000256162,SMLR1,0.0
ENSG00000146376,ARHGAP18,0.0
ENSG00000226149,ENSG00000226149,0.0
ENSG00000196569,LAMA2,0.0
ENSG00000286299,ENSG00000286299,0.0
ENSG00000137251,TINAG,0.0
ENSG00000287097,ENSG00000287097,0.0
ENSG00000175967,LINC02880,0.0
ENSG00000118689,FOXO3,0.0
ENSG00000203877,RIPPLY2,0.0
ENSG00000235357,LINC01621,0.0
ENSG00000230309,ENSG00000230309,0.0
ENSG00000271945,ENSG00000271945,0.0
ENSG00000156508,EEF1A1,0.0
ENSG00000185760,KCNQ5,0.0
ENSG00000223765,LINC01626,0.0
ENSG00000135298,ADGRB3,0.0
ENSG00000236345,SCAT8,0.0
ENSG00000261839,ENSG00000261839,0.0
ENSG00000277075,H2AC8,0.0
ENSG00000198108,CHSY3,0.0
ENSG00000273802,H2BC8,0.0
ENSG00000118322,ATP10B,0.0
ENSG00000164330,EBF1,0.0
ENSG00000254350,ENSG00000254350,0.0
ENSG00000253673,ENSG00000253673,0.0
ENSG00000251183,LINC01861,0.0
ENSG00000186335,SLC36A2,0.0
ENSG00000254298,ENSG00000254298,0.0
ENSG00000286657,ENSG00000286657,0.0
ENSG00000253852,ENSG00000253852,0.0
ENSG00000164587,RPS14,0.0
ENSG00000249669,CARMN,0.0
ENSG00000156475,PPP2R2B,0.0
ENSG00000250025,ENSG00000250025,0.0
ENSG00000156463,SH3RF2,0.0
ENSG00000183775,KCTD16,0.0
ENSG00000251205,ENSG00000251205,0.0
ENSG00000204970,PCDHA1,0.0
ENSG00000251387,ENSG00000251387,0.0
ENSG00000250635,CXXC5-AS1,0.0
ENSG00000170476,MZB1,0.0
ENSG00000061492,WNT8A,0.0
ENSG00000250260,ENSG00000250260,0.0
ENSG00000279240,ENSG00000279240,0.0
ENSG00000250167,ENSG00000250167,0.0
ENSG00000248245,ENSG00000248245,0.0
ENSG00000223548,ACSL6-AS1,0.0
ENSG00000234758,ENSG00000234758,0.0
ENSG00000145864,GABRB2,0.0
ENSG00000253236,LINC02143,0.0
ENSG00000254066,LINC01938,0.0
ENSG00000284823,ENSG00000284823,0.0
ENSG00000137261,KIAA0319,0.0
ENSG00000235743,ENSG00000235743,0.0
ENSG00000272168,CASC15,0.0
ENSG00000172201,ID4,0.0
ENSG00000228412,LNC-LBCS,0.0
ENSG00000271888,JARID2-DT,0.0
ENSG00000111859,NEDD9,0.0
ENSG00000230314,ELOVL2-AS1,0.0
ENSG00000153162,BMP6,0.0
ENSG00000285771,ENSG00000285771,0.0
ENSG00000287497,ENSG00000287497,0.0
ENSG00000124785,NRN1,0.0
ENSG00000260239,LINC02533,0.0
ENSG00000234511,C5orf58,0.0
ENSG00000230269,LINC02525,0.0
ENSG00000137273,FOXF2,0.0
ENSG00000248275,TRIM52-AS1,0.0
ENSG00000161055,SCGB3A1,0.0
ENSG00000131459,GFPT2,0.0
ENSG00000175325,PROP1,0.0
ENSG00000184845,DRD1,0.0
ENSG00000249306,LINC01411,0.0
ENSG00000287003,ENSG00000287003,0.0
ENSG00000253686,LINC01484,0.0
ENSG00000253141,ENSG00000253141,0.0
ENSG00000120129,DUSP1,0.0
ENSG00000276345,ENSG00000276345,0.0
