gene,pct_quiescent,pct_activated,odds_ratio,log_or,fisher_p
ATAD3C,0.0066897089976586015,0.004524886877828055,0.6749242424242424,-0.39315482785381844,0.38939387711389095
ATAD3B,0.04214516668524919,0.02197802197802198,0.51073063432614,-0.6719129621537256,6.676942159523657e-05
ATAD3A,0.026424350540751478,0.025210084033613446,0.952859013531209,-0.04828832590355165,0.8632721451407466
TMEM240,0.012264466495707437,0.010342598577892695,0.8416602339528532,-0.17237886879828637,0.6129715802889368
SSU72,0.11305608206043037,0.1092436974789916,0.9621432027092405,-0.03859198002977161,0.6950265763595433
SSU72-AS1,0.004905786598282975,0.007756948933419522,1.5857269766064555,0.46104296249628146,0.18186066541298504
FNDC10,0.012933437395473297,0.015513897866839044,1.202662621414178,0.18453794995746828,0.40088289868098304
ENSG00000286989,0.0012264466495707437,0.0006464124111182935,0.5267552628484065,-0.6410192351784924,1.0
ENSG00000272106,0.011706990745902554,0.012281835811247576,1.049713288456744,0.04851706826951632,0.7993463409863563
MIB2,0.04437506968446873,0.031027795733678087,0.6895853517085092,-0.3716648015802617,0.016582633023211175
MMP23B,0.09465938231686921,0.058177117000646414,0.5907874983932812,-0.5262988890205634,1.287591006611631e-06
CDK11B,0.05507860408072249,0.06722689075630252,1.2364591311959734,0.21225175542823038,0.06509393905968795
ENSG00000272004,0.0039023302486341843,0.005817711700064641,1.4937023964332157,0.4012578676932804,0.2845793931181484
SLC35E2B,0.07603969227338611,0.10471881060116355,1.4212752892850715,0.3515545596165256,0.00020999827180019363
CDK11A,0.04838889508306388,0.05429864253393665,1.1291425043547285,0.12145849895132547,0.30945419592815915
SLC35E2A,0.06500167242724941,0.11570782159017454,1.8821456872598878,0.6324124490384748,2.236413125981393e-11
NADK,0.06611662392685919,0.06334841628959276,0.9552997531588338,-0.04573011009746311,0.7388486433110661
GNB1,0.34998327572750587,0.3962508080155139,1.2189638812125958,0.19800122020995325,0.0005048516541963865
GNB1-DT,0.0003344854498829301,0.0,0.0,-10.0,1.0
CALML6,0.0004459805998439068,0.001292824822236587,2.901294498381877,1.0651570161474422,0.2167153559748333
TMEM52,0.0004459805998439068,0.0006464124111182935,1.4497089262613196,0.37136279577197545,0.5487720654747051
CFAP74,0.0007804660497268369,0.003232062055591467,4.151380396516584,1.4234409046016008,0.022044187150551384
ENSG00000233542,0.0001114951499609767,0.0,0.0,-10.0,1.0
GABRD,0.0003344854498829301,0.001292824822236587,3.868824163969795,1.3529506272753746,0.15945270423062768
PRKCZ-DT,0.0,0.0006464124111182935,inf,inf,0.14710916698364399
PRKCZ,0.07760062437283978,0.09696186166774402,1.2762878582183497,0.24395575369505718,0.011324828629565794
ENSG00000271806,0.0015609320994536737,0.004524886877828055,2.9074675324675323,1.067282438527192,0.025949939614092022
PRKCZ-AS1,0.0012264466495707437,0.002585649644473174,2.1111176574559596,0.7472175027256047,0.2601471936821357
FAAP20,0.09287545991749359,0.12023270846800259,1.3348140137759732,0.2887919666232883,0.0011054822485881005
ENSG00000234396,0.05084178838220538,0.07563025210084033,1.5274521531100478,0.42360108791347406,0.0001603885861712075
SKI,0.23090645556918274,0.25145442792501616,1.118881602923504,0.11232961758670779,0.0791519649553722
ENSG00000287356,0.0039023302486341843,0.003878474466709761,0.9938629832205432,-0.006155925669410462,1.0
MORN1,0.07603969227338611,0.08144796380090498,1.0774309116912009,0.07457942185995771,0.4692285686087404
ENSG00000272161,0.0,0.0,,-10.0,1.0
ENSG00000272420,0.0,0.0,,-10.0,1.0
RER1,0.10324450886386442,0.11893988364576599,1.1725437313510885,0.15917551817034267,0.06621629882612413
PEX10,0.026089865090868546,0.03490627020038785,1.3501468390952651,0.3002133562355395,0.05248254623731191
PLCH2,0.002898873898985394,0.005171299288946348,1.7879742090268407,0.5810832521656558,0.14658752037669187
ENSG00000224387,0.0,0.0,,-10.0,1.0
ENSG00000229393,0.0,0.0,,-10.0,1.0
PANK4,0.01282194224551232,0.013574660633484163,1.0595133625847626,0.05780971080785688,0.8073159384512207
HES5,0.0015609320994536737,0.0006464124111182935,0.4137405285529477,-0.8825162442678137,0.7126822651555572
ENSG00000272449,0.0013379417995317204,0.001292824822236587,0.966235167206041,-0.03434803008470556,1.0
TNFRSF14-AS1,0.0017839223993756273,0.0,0.0,-10.0,0.15189901322624155
TNFRSF14,0.04381759393466384,0.04395604395604396,1.0033049632944342,0.0032995139066288757,0.9464913302494538
ENSG00000228037,0.0003344854498829301,0.0006464124111182935,1.9331608451918931,0.6591564068999078,0.4709081932258898
PRXL2B,0.015163340394692831,0.026502908855850032,1.7681870556987735,0.5699547593535491,0.002542663828047356
MMEL1,0.0039023302486341843,0.006464124111182934,1.6607491402546706,0.5072687898781002,0.20104801047199738
MMEL1-AS1,0.0001114951499609767,0.0,0.0,-10.0,1.0
TTC34,0.010257553796409856,0.01098901098901099,1.0721014492753622,0.06962069368901387,0.7855838276414868
ENSG00000285945,0.0003344854498829301,0.0,0.0,-10.0,1.0
ENSG00000283259,0.0,0.0,,-10.0,1.0
ENSG00000233234,0.0,0.0,,-10.0,1.0
ENSG00000287396,0.0,0.0,,-10.0,1.0
ENSG00000231630,0.0,0.0,,-10.0,1.0
ENSG00000284745,0.0,0.0,,-10.0,1.0
ACTRT2,0.0,0.0,,-10.0,1.0
PRDM16-DT,0.0021184078492585572,0.0006464124111182935,0.3046912235310138,-1.1884563970449067,0.344494674410296
PRDM16,0.011038019846136693,0.012928248222365869,1.1734899750616843,0.1599821935043938,0.5148249076879173
ENSG00000226286,0.0,0.0,,-10.0,1.0
ENSG00000272235,0.0001114951499609767,0.0,0.0,-10.0,1.0
ENSG00000287828,0.0005574757498048835,0.0,0.0,-10.0,1.0
ENSG00000286518,0.0,0.0,,-10.0,1.0
ARHGEF16,0.006355223547775672,0.005817711700064641,0.914927109711861,-0.08891087839685474,1.0
ENSG00000272088,0.0,0.0,,-10.0,1.0
MEGF6,0.26914929200579774,0.21331609566903684,0.7363067670851831,-0.30610844398667786,2.9345799666301715e-06
ENSG00000238260,0.0021184078492585572,0.003232062055591467,1.5274080141989215,0.4235721904132862,0.3849234150263237
TPRG1L,0.037239380086966214,0.03684550743374273,0.9890186070811398,-0.011042133500876091,1.0
WRAP73,0.023190991191883153,0.03167420814479638,1.3777632997843279,0.32046138699850774,0.04976723654057287
TP73,0.0012264466495707437,0.005817711700064641,4.765456909800212,1.5613934212395049,0.0011379035796337579
TP73-AS3,0.0,0.0,,-10.0,1.0
TP73-AS2,0.0,0.0,,-10.0,1.0
CCDC27,0.0001114951499609767,0.0006464124111182935,5.800776196636481,1.7579917356046286,0.27258915924957855
SMIM1,0.0377968558367711,0.04654169360051713,1.2426578671066446,0.21725252693915845,0.10247482348408746
LRRC47,0.0559705652804103,0.058823529411764705,1.0541583665338645,0.05274269171076675,0.6334455050396759
ENSG00000272153,0.0006689708997658602,0.0,0.0,-10.0,0.6015319486001536
CEP104,0.08696621696956182,0.10795087265675501,1.2704970271274618,0.23940818385205548,0.00934179521245095
DFFB,0.022410525142156315,0.02197802197802198,0.9802672033092962,-0.01993008804347355,1.0
C1orf174,0.020403612442858737,0.01809954751131222,0.8849940822442145,-0.12217432072626494,0.6236220449882481
LINC01134,0.005017281748243951,0.006464124111182934,1.2902479577821153,0.2548344152375533,0.4456495902227964
LINC01346,0.0,0.0,,-10.0,1.0
LINC01345,0.0,0.0,,-10.0,1.0
LINC02780,0.0003344854498829301,0.0006464124111182935,1.9331608451918931,0.6591564068999078,0.4709081932258898
ENSG00000284703,0.0001114951499609767,0.0006464124111182935,5.800776196636481,1.7579917356046286,0.27258915924957855
LINC01777,0.0,0.0,,-10.0,1.0
ENSG00000284694,0.0,0.0,,-10.0,1.0
ENSG00000227169,0.0,0.0,,-10.0,1.0
LINC01646,0.0,0.001292824822236587,inf,inf,0.021629174717709324
AJAP1,0.0003344854498829301,0.0019392372333548805,5.80699481865285,1.7590631941306634,0.044927400742216746
ENSG00000287586,0.0001114951499609767,0.0006464124111182935,5.800776196636481,1.7579917356046286,0.27258915924957855
ENSG00000284739,0.0,0.0,,-10.0,1.0
LINC02781,0.0005574757498048835,0.0,0.0,-10.0,1.0
LINC02782,0.0001114951499609767,0.0006464124111182935,5.800776196636481,1.7579917356046286,0.27258915924957855
ENSG00000284616,0.0,0.0,,-10.0,1.0
ENSG00000284692,0.0,0.0,,-10.0,1.0
ENSG00000284666,0.0,0.0,,-10.0,1.0
ENSG00000260972,0.0,0.0,,-10.0,1.0
NPHP4,0.06522466272717137,0.07239819004524888,1.1185657702730873,0.11204730243033996,0.29323350362036493
KCNAB2,0.04883487568290779,0.07627666451195864,1.6083316557544152,0.4751974030680459,2.042455387462823e-05
CHD5,0.0055747574980488344,0.003232062055591467,0.5784046692607004,-0.547481535451113,0.33763889433358907
RPL22,0.2220983387222656,0.2727860374919198,1.313830432842481,0.2729468651921843,1.7662658237292087e-05
RNF207-AS1,0.0,0.0,,-10.0,1.0
RNF207,0.04470955513435165,0.053005817711700064,1.1959452903577235,0.17893691063410097,0.1483192445241464
ICMT,0.03880031218641989,0.04718810601163542,1.226884776743243,0.2044782548345598,0.12242856701164676
ICMT-DT,0.0,0.0,,-10.0,1.0
HES3,0.0,0.0,,-10.0,1.0
GPR153,0.009031107146839112,0.013574660633484163,1.510023785253143,0.41212540252604785,0.09293882644832009
ACOT7,0.02530939904114171,0.029734970911441498,1.1802175935573054,0.16569882279749018,0.2997053789609327
ENSG00000271746,0.0012264466495707437,0.0,0.0,-10.0,0.3859444828563403
HES2,0.0002229902999219534,0.0,0.0,-10.0,1.0
ESPN,0.0021184078492585572,0.0019392372333548805,0.915257703845105,-0.08854960981415122,1.0
ENSG00000231868,0.0,0.0,,-10.0,1.0
TNFRSF25,0.01828520459360018,0.01616031027795734,0.8818827922181981,-0.12569612044732234,0.6781478454608447
PLEKHG5,0.03333704983833203,0.04524886877828054,1.3742490767011681,0.31790745590188024,0.024460125593479203
NOL9,0.08049949827182518,0.08661926308985132,1.0832318812451847,0.07994905520691306,0.42053146086406856
TAS1R1,0.0013379417995317204,0.004524886877828055,3.39280303030303,1.2216564323348333,0.014654711743811962
ZBTB48,0.03500947708774668,0.03167420814479638,0.9016161676290255,-0.10356638426448193,0.5467742859614464
KLHL21,0.05730850707994202,0.09114414996767937,1.649621411294563,0.5005458138850737,1.5117945363351821e-06
PHF13,0.0181737094436392,0.021331609566903685,1.1775494160838311,0.163435512978023,0.41479568875530337
THAP3,0.019957631843014828,0.027149321266968326,1.3704040535273483,0.3151056259388599,0.08319339669093391
DNAJC11,0.11383654811015721,0.1292824822236587,1.155831473721485,0.14481997564471455,0.08554358915952026
LINC01672,0.0,0.0006464124111182935,inf,inf,0.14710916698364399
ENSG00000284744,0.0005574757498048835,0.0019392372333548805,3.483419689119171,1.2480144805701054,0.1003410037500784
CAMTA1-DT,0.0055747574980488344,0.0019392372333548805,0.3465932642487047,-1.0596033356785504,0.07711377712147058
CAMTA1,0.291782807447876,0.30510665804783454,1.0657130923923186,0.06364414542061803,0.2902495205519957
CAMTA1-AS3,0.0003344854498829301,0.0019392372333548805,5.80699481865285,1.7590631941306634,0.044927400742216746
CAMTA1-IT1,0.0,0.0,,-10.0,1.0
CAMTA1-AS2,0.0002229902999219534,0.0006464124111182935,2.90006468305304,1.064733041244735,0.37961831757570585
CAMTA1-AS1,0.0,0.0,,-10.0,1.0
ENSG00000270171,0.0001114951499609767,0.0,0.0,-10.0,1.0
ENSG00000270035,0.0001114951499609767,0.0,0.0,-10.0,1.0
ENSG00000269978,0.0002229902999219534,0.0,0.0,-10.0,1.0
VAMP3,0.04693945813357119,0.060762766645119586,1.313544096659708,0.2727289014563778,0.02533515085630641
ENSG00000269925,0.0,0.0,,-10.0,1.0
PER3,0.3311405953841008,0.3400129282482224,1.0405966290393323,0.039794230429392084,0.501581322338787
ENSG00000236266,0.007916155647229346,0.02197802197802198,2.8162683968982436,1.0354127451524773,4.5544115929079715e-06
UTS2,0.0020069126992975804,0.004524886877828055,2.2603535353535356,0.8155212326224128,0.08214637446362594
TNFRSF9,0.0016724272494146504,0.00904977375565611,5.451445966514459,1.6958808884421452,1.8427029044873872e-05
PARK7,0.1713680454900212,0.20426632191338073,1.2412545777139785,0.21612262435753715,0.002117373270325389
ENSG00000284747,0.009588582896643995,0.01680672268907563,1.7656529516994632,0.5685205662783823,0.015161717229555755
ENSG00000284716,0.012710447095551344,0.014867485455720749,1.1722671179260487,0.1589395815049965,0.4671899166985509
ERRFI1,0.1923291336826848,0.15966386554621848,0.7978898550724638,-0.225784717283807,0.0021488945438936403
ERRFI1-DT,0.004125320548556138,0.009696186166774402,2.3636299484863454,0.8601985511174975,0.008934107656452287
LINC01714,0.0008919611996878136,0.001292824822236587,1.45,0.371563556432483,0.6486046482318599
ENSG00000233645,0.0,0.0,,-10.0,1.0
SLC45A1,0.013936893745122088,0.02262443438914027,1.6377777777777778,0.49334030942497115,0.013107312103115873
RERE,0.7494703980376853,0.8015513897866839,1.3501681968004327,0.3002291749121636,7.950551854015632e-06
RERE-AS1,0.005128776898204928,0.01098901098901099,2.155314009661836,0.7679364250807914,0.011047927907351693
ENSG00000228423,0.0,0.0,,-10.0,1.0
ENO1,0.2363697179172706,0.2779573367808662,1.243674093343018,0.21806997715025453,0.000518780910547029
ENO1-AS1,0.0021184078492585572,0.0,0.0,-10.0,0.09783049655446321
CA6,0.0010034563496487902,0.003232062055591467,3.2281308545899985,1.1719032869435824,0.04331457979371481
SLC2A7,0.0003344854498829301,0.0006464124111182935,1.9331608451918931,0.6591564068999078,0.4709081932258898
SLC2A5,0.005017281748243951,0.005817711700064641,1.1604681404421326,0.14882349305273349,0.6989770250652538
GPR157,0.026089865090868546,0.023270846800258566,0.8893753499974546,-0.11723591660617401,0.6012423512797296
MIR34AHG,0.1331252090534062,0.14544279250161604,1.1082739719778925,0.10280382488767599,0.19723088556913482
LNCTAM34A,0.016947262794068458,0.012928248222365869,0.7597456312687416,-0.27477159742389073,0.2785996305419898
H6PD,0.3329245177834764,0.4059469941822883,1.3692203077546505,0.31424145940340775,3.50783559871025e-08
SPSB1,0.1071468391124986,0.12605042016806722,1.201873048907388,0.1838812139856014,0.030976298821008375
ENSG00000284652,0.0,0.0,,-10.0,1.0
LINC02606,0.001449436949492697,0.005817711700064641,4.031409422826848,1.3941160475277388,0.0025551128970635576
ENSG00000235263,0.0,0.0,,-10.0,1.0
SLC25A33,0.05820046827962984,0.058823529411764705,1.011374521072797,0.011310317605076671,0.906521182236266
TMEM201,0.012041476195785484,0.01680672268907563,1.4025007913896803,0.3382569226852719,0.13938829091209498
PIK3CD,0.13033783030438176,0.20491273432449902,1.719626948194204,0.5421073767164322,1.0889149207848627e-13
PIK3CD-AS1,0.0,0.0,,-10.0,1.0
PIK3CD-AS2,0.018731185193444085,0.03232062055591468,1.7497296179660908,0.5594612719790705,0.0009748727360661755
CLSTN1,0.23625822276730962,0.32255979314802846,1.5392135495282595,0.43127160385850316,1.3933560337347722e-12
CTNNBIP1,0.1023525476641766,0.11635423400129283,1.1548115954501772,0.14393720984575115,0.10496581207007027
ENSG00000223989,0.0,0.0,,-10.0,1.0
ENSG00000285701,0.0013379417995317204,0.005171299288946348,3.8800086636343947,1.3558373865281517,0.005201283874166909
LZIC,0.06533615787713234,0.07304460245636717,1.1272782878984773,0.11980613261361968,0.26891355978838916
ENSG00000228150,0.0,0.0,,-10.0,1.0
NMNAT1,0.05362916713122979,0.07498383968972204,1.4304696568847513,0.35800282173797165,0.0012782128650673105
ENSG00000241326,0.0,0.0,,-10.0,1.0
RBP7,0.02976920503958078,0.04783451842275371,1.6373321535453391,0.49306818162191535,0.0004389616141110258
UBE4B,0.3228899542869885,0.39689722042663217,1.3800392898805611,0.322111969691767,1.7043921367373262e-08
KIF1B,0.3516557029769205,0.4175824175824176,1.3218913389406683,0.27906354360404506,8.089675316063677e-07
ENSG00000284735,0.002898873898985394,0.007756948933419522,2.688950137810073,0.9891508340914019,0.008859202465266463
ENSG00000284642,0.003790835098673208,0.003878474466709761,1.0232087643623315,0.02294353688530626,1.0
PGD,0.02698182629055636,0.03167420814479638,1.1795975901753302,0.16517335504008673,0.313390170122093
ENSG00000271989,0.0,0.0,,-10.0,1.0
CENPS,0.020849593042702643,0.01680672268907563,0.8027789204259792,-0.21967591997073474,0.32915597478472497
CORT,0.002564388449102464,0.0006464124111182935,0.2515889532594634,-1.3799586610837236,0.2423905656411052
DFFA,0.06567064332701528,0.0788623141564318,1.218074047597772,0.1972709618550477,0.06211053964965785
ENSG00000203469,0.0004459805998439068,0.0,0.0,-10.0,1.0
PEX14,0.1670197346415431,0.2068519715578539,1.3006856194023435,0.2628915249814972,0.0001748831458094489
ENSG00000287727,0.0003344854498829301,0.0019392372333548805,5.80699481865285,1.7590631941306634,0.044927400742216746
CASZ1,0.03735087523692719,0.04266321913380737,1.148566418414343,0.13851457204898318,0.3142601911439615
ENSG00000272078,0.0013379417995317204,0.003232062055591467,2.4202875054042368,0.8838863369980205,0.09221820362871506
C1orf127,0.0005574757498048835,0.0006464124111182935,1.1596377749029754,0.14810769333934992,1.0
TARDBP,0.09655479986620583,0.11764705882352941,1.2475750577367206,0.2212017133560254,0.011492290403663608
MASP2,0.00914260229680009,0.021331609566903685,2.3622692270515837,0.8596226939433083,9.479837578697213e-05
SRM,0.06812353662615676,0.058177117000646414,0.844975495014193,-0.1684476520286744,0.1516280950749666
EXOSC10,0.0636637306277177,0.07110536522301228,1.1258374191221008,0.11852713130151965,0.2876719905960923
EXOSC10-AS1,0.0002229902999219534,0.0,0.0,-10.0,1.0
MTOR,0.12063775225777679,0.129928894634777,1.0885179061393655,0.08481705184596672,0.3127032741829498
MTOR-AS1,0.0008919611996878136,0.0006464124111182935,0.7245310478654593,-0.32223066394298366,1.0
ANGPTL7,0.006912699297580555,0.01680672268907563,2.455748552522746,0.8984316241489672,0.00036714682857393423
UBIAD1,0.029657709889619802,0.03425985778926956,1.1606803152459462,0.14900631186717384,0.33521581959190244
ENSG00000284646,0.0002229902999219534,0.0,0.0,-10.0,1.0
DISP3,0.0010034563496487902,0.003232062055591467,3.2281308545899985,1.1719032869435824,0.04331457979371481
ENSG00000285833,0.0,0.0,,-10.0,1.0
LINC01647,0.0,0.0,,-10.0,1.0
ENSG00000284708,0.0032333593488683243,0.00904977375565611,2.8153046764289087,1.0350704889245301,0.0035371547754165
FBXO2,0.06801204147619579,0.053005817711700064,0.7670094556034242,-0.2652561496551154,0.030175466814372207
FBXO44,0.04426357453450775,0.05429864253393665,1.2397285864076266,0.21489247372946657,0.08648131308742493
FBXO6,0.008473631397034229,0.009696186166774402,1.1456901882643946,0.1360072399149824,0.6548226588087205
MAD2L2,0.00914260229680009,0.01874595992243051,2.0704633824994376,0.7277724385051209,0.0016674367876417756
DRAXIN,0.0005574757498048835,0.003232062055591467,5.813229571984436,1.7601362807975427,0.00904633122960112
AGTRAP,0.04426357453450775,0.055591467356173235,1.270983436692373,0.23979096040908554,0.05620025570329086
C1orf167,0.0031218641989073474,0.009696186166774402,3.1265152928011934,1.1399190593617876,0.0007905169778542064
C1orf167-AS1,0.0,0.0,,-10.0,1.0
MTHFR,0.10380198461366931,0.14608920491273433,1.4770797438063636,0.39006699248203996,2.3557623224209024e-06
CLCN6,0.11974579105808897,0.1790562378797673,1.6033336265927653,0.47208497835563407,5.887014685424616e-10
NPPA,0.9753595718586241,0.9974143503555268,9.745170324645633,2.2767718109643647,4.878820399111333e-11
NPPB,0.2220983387222656,0.22171945701357465,0.9978080928364621,-0.0021943129081334373,1.0
ENSG00000285646,0.01048054409633181,0.03619909502262444,3.5460992907801416,1.2658482080440234,5.167992129190085e-12
KIAA2013,0.04660497268368826,0.06528765352294764,1.4288732487575029,0.35688619575374836,0.002742808783128806
PLOD1,0.036235923737317426,0.04654169360051713,1.298290482398957,0.2610483855391742,0.051332936505314675
ENSG00000287384,0.0005574757498048835,0.0006464124111182935,1.1596377749029754,0.14810769333934992,1.0
MFN2,0.11316757721039135,0.13703943115707823,1.2444405084777033,0.2186860381294107,0.007827434215221505
MIIP,0.051064778682127325,0.054945054945054944,1.0804051995531634,0.07733615554336871,0.5337699303038648
TNFRSF8,0.27160218530493924,0.36716224951519066,1.555969279332317,0.4420986822016037,5.576453144172902e-14
ENSG00000285604,0.0033448544988293008,0.008403361344537815,2.525141242937853,0.9262969989600325,0.008146360440925532
TNFRSF1B,0.020180622142936783,0.015513897866839044,0.7651081211479234,-0.2677381203085411,0.27253069036832245
VPS13D,0.4128665403054967,0.45830639948287005,1.2031765510387307,0.1849651851926864,0.0008985584577113309
LINC02766,0.0,0.0,,-10.0,1.0
DHRS3,0.11740439290890846,0.16289592760180996,1.4628782628782628,0.380405907966266,1.207435782078408e-06
AADACL4,0.0003344854498829301,0.0,0.0,-10.0,1.0
AADACL3,0.0,0.001292824822236587,inf,inf,0.021629174717709324
CFAP107,0.0010034563496487902,0.0006464124111182935,0.643955728043697,-0.4401253005146104,1.0
PRAMEF12,0.0,0.0,,-10.0,1.0
PRAMEF1,0.0,0.0,,-10.0,1.0
LINC01784,0.0,0.0,,-10.0,1.0
PRAMEF11,0.0,0.0,,-10.0,1.0
HNRNPCL1,0.0,0.0,,-10.0,1.0
PRAMEF2,0.0,0.0,,-10.0,1.0
PRAMEF4,0.0,0.0,,-10.0,1.0
PRAMEF10,0.0,0.0,,-10.0,1.0
PRAMEF7,0.0,0.0,,-10.0,1.0
PRAMEF6,0.0,0.0,,-10.0,1.0
PRAMEF27,0.0,0.0,,-10.0,1.0
HNRNPCL3,0.0,0.0,,-10.0,1.0
PRAMEF25,0.0001114951499609767,0.0,0.0,-10.0,1.0
HNRNPCL2,0.0,0.0,,-10.0,1.0
ENSG00000233336,0.0,0.0,,-10.0,1.0
PRAMEF26,0.0,0.0,,-10.0,1.0
